name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64,income_household,income_household_median,income_family_median,income_nonfamily_median,earnings_median,employment_total,employment_male,employment_female,occupancy_status_total,occupancy_status_occupied,occupancy_status_vacant
Bootleggers Brewery,micro,130 S Highland Ave,Fullerton,California,92832-1803,-117.928591,33.87004,California,92832,1147,"Fullerton city, California",6.0,28000.0,141875.0,73222.0,68653.0,35.1,33.2,39.2,25489.0,2611.0,3731.0,3777.0,3190.0,2236.0,7153.0,95431.0,111058.0,36914.0,45048.0,114719.0,48564.0,46127.0,49834.0,48423.0,1411.0
Bootleggers Brewery,micro,1100 E Truslow Ave,Fullerton,California,92831-4626,-117.9080095,33.86741253,California,92831,1148,"Fullerton city, California",6.0,28000.0,141875.0,73222.0,68653.0,35.1,33.2,39.2,25489.0,2611.0,3731.0,3777.0,3190.0,2236.0,7153.0,95431.0,111058.0,36914.0,45048.0,114719.0,48564.0,46127.0,49834.0,48423.0,1411.0
"Boots Brewing Company, Inc.",micro,89 Public Sq,Watertown,New York,13601-2626,-75.90904644,43.97475173,New York,13601,1149,"Watertown city, New York",36.0,78608.0,24580.0,13011.0,11569.0,35.4,34.4,36.5,40402.0,2619.0,5302.0,5727.0,5372.0,6761.0,6567.0,119313.0,158826.0,33949.0,37181.0,49156.0,8751.0,7169.0,12558.0,11743.0,815.0
Bootstrap Brewing,micro,142 Pratt St,Longmont,Colorado,80501,-105.1062808,40.16140505,Colorado,80501,1150,"Longmont city, Colorado",8.0,45970.0,100427.0,51064.0,49363.0,40.9,40.0,42.3,22911.0,1275.0,3114.0,2552.0,2969.0,4298.0,35803.0,72911.0,104050.0,35954.0,43440.0,83965.0,33877.0,30979.0,44891.0,43519.0,1372.0
Booze Brothers Brewing Co.,brewpub,2545 Progress St,Vista,California,92081-8483,-117.218025,33.148212,California,92081,1152,"Vista city, California",6.0,82996.0,98671.0,52940.0,45731.0,33.5,33.5,33.4,27835.0,1757.0,3506.0,2420.0,3420.0,5626.0,8188.0,84262.0,92030.0,46209.0,36705.0,79077.0,37827.0,30123.0,31525.0,30614.0,911.0
Border Brewing Company,micro,406 E 18th St,Kansas City,Missouri,64108,-94.5786142,39.0917581,Missouri,64108,1154,"Kansas City city, Missouri",29.0,38000.0,508415.0,241879.0,266536.0,35.1,34.7,35.5,29380.0,1232.0,2600.0,4505.0,3651.0,3179.0,7798.0,63396.0,124890.0,70613.0,39010.0,15865.0,163058.0,173276.0,243950.0,219020.0,24930.0
Border X Brewing,micro,2181 Logan Ave,San Diego,California,92113-2203,-117.1397541,32.6982174,California,92113,1156,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Border X Logan,brewpub,2181 Logan Ave,San Diego,California,92113-2203,-117.1397541,32.6982174,California,92113,1157,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Borderlands Brewing Co,micro,119 E Toole Ave,Tucson,Arizona,85701-1210,-110.9676305,32.22334681,Arizona,85701,1158,"Tucson city, Arizona",4.0,77000.0,543215.0,271982.0,271233.0,33.6,32.8,34.6,97097.0,12076.0,15315.0,11351.0,7116.0,8544.0,36530.0,50306.0,61461.0,60109.0,30567.0,445020.0,183136.0,179304.0,242816.0,223068.0,19748.0
Boscos Squared,brewpub,2120 Madison Ave,Memphis,Tennessee,38104-6502,-90.0401714,35.1417658,Tennessee,38104,1160,"Memphis city, Tennessee",47.0,48000.0,628118.0,296266.0,331852.0,34.3,32.9,35.7,30766.0,2396.0,4297.0,3442.0,4487.0,2613.0,14068.0,94321.0,101515.0,23772.0,32830.0,27447.0,187508.0,210266.0,288491.0,256968.0,31523.0
Boss Dog Brewing,brewpub,2179 Lee Rd,Cleveland,Ohio,44118-2907,-81.56529555,41.50030645,Ohio,44118,1164,"Cleveland city, Ohio",39.0,16000.0,368006.0,178621.0,189385.0,36.3,35.7,36.8,44660.0,5627.0,7063.0,6357.0,3916.0,3936.0,390605.0,58202.0,87683.0,39716.0,30587.0,34735.0,119175.0,125338.0,202735.0,171321.0,31414.0
Boston Beer Co - DBA Samuel Adams Brewing Co,regional,1625 Central Pkwy,Cincinnati,Ohio,45214-2423,-84.5207651,39.11257,Ohio,45214,1167,"Cincinnati city, Ohio",39.0,15000.0,308913.0,146416.0,162497.0,32.5,31.9,33.3,368006.0,37919.0,63547.0,44335.0,41713.0,50529.0,19452.0,60726.0,69237.0,17058.0,32244.0,107339.0,98523.0,109998.0,160420.0,144929.0,15491.0
Bottle Logic Brewing,micro,1072 N Armando St,Anaheim,California,92806-2605,-117.8597226,33.8495705,California,92806,1168,"Anaheim city, California",6.0,2000.0,345935.0,168784.0,177151.0,37.2,36.6,37.9,44991.0,2674.0,4298.0,8760.0,3660.0,6384.0,14680.0,81747.0,91012.0,36112.0,37404.0,278757.0,114108.0,116254.0,110319.0,105608.0,4711.0
BottleHouse Brewery,micro,13368 Madison Ave,Lakewood,Ohio,44107-4840,-81.78445705,41.47721765,Ohio,44107,1171,"Lakewood city, Ohio",39.0,41664.0,50109.0,23391.0,26718.0,37.3,36.7,37.4,41075.0,4649.0,5546.0,4408.0,4544.0,4623.0,9103.0,78185.0,44190.0,25637.0,44378.0,41070.0,17898.0,20372.0,29393.0,27573.0,1820.0
Boulder Beer Co,regional,2880 Wilderness Pl,Boulder,Colorado,80301-5401,-105.2480158,40.026439,Colorado,80301,1174,"Boulder city, Colorado",8.0,7850.0,104178.0,52286.0,51892.0,29.2,29.2,29.1,40783.0,3183.0,4872.0,6007.0,6368.0,4224.0,13498.0,84167.0,126097.0,75135.0,30203.0,94422.0,41996.0,39534.0,44793.0,42376.0,2417.0
Boulder Beer On Walnut,brewpub,1123 Walnut St,Boulder,Colorado,80302-5116,-105.2804375,40.0168555,Colorado,80302,1175,"Boulder city, Colorado",8.0,7850.0,104178.0,52286.0,51892.0,29.2,29.2,29.1,40783.0,3183.0,4872.0,6007.0,6368.0,4224.0,13498.0,84167.0,126097.0,75135.0,30203.0,94422.0,41996.0,39534.0,44793.0,42376.0,2417.0
Boulevard Brewing Co,regional,2501 Southwest Blvd,Kansas City,Missouri,64108-2345,-94.59682307,39.08196355,Missouri,64108,1177,"Kansas City city, Missouri",29.0,38000.0,508415.0,241879.0,266536.0,35.1,34.7,35.5,29380.0,1232.0,2600.0,4505.0,3651.0,3179.0,7798.0,63396.0,124890.0,70613.0,39010.0,15865.0,163058.0,173276.0,243950.0,219020.0,24930.0
Boundary Bay Brewery & Bistro,brewpub,1107 Railroad Ave,Bellingham,Washington,98225-5007,-122.4809958,48.7475046,Washington,98225,1178,"Bellingham city, Washington",53.0,5280.0,92290.0,44429.0,47861.0,32.9,32.0,33.7,19565.0,1029.0,2876.0,3344.0,2163.0,2056.0,19368.0,122665.0,78707.0,74578.0,30407.0,20258.0,33988.0,33666.0,42715.0,40653.0,2062.0
Bousa Brewing Company,micro,7235 NE 4th Ave,Miami,Florida,33138-5315,-80.18941017,25.8414587,Florida,33138,1179,"Miami city, Florida",12.0,45000.0,439906.0,223073.0,216833.0,40.4,39.3,41.8,80673.0,4702.0,12279.0,12969.0,11866.0,10524.0,34332.0,48789.0,55218.0,54755.0,32008.0,381863.0,161059.0,142398.0,219775.0,192219.0,27556.0
Boxing Bear Brewing Company,brewpub,10200 Corrales Rd NW,Albuquerque,New Mexico,87114-9268,-106.6460549,35.2036804,New Mexico,87114,1185,"Albuquerque city, New Mexico",35.0,2000.0,562591.0,278377.0,284214.0,38.9,37.5,40.3,31890.0,1692.0,6001.0,3695.0,4705.0,3630.0,13192.0,58512.0,57622.0,-666666666.0,37019.0,29527.0,185085.0,181908.0,256814.0,243582.0,13232.0
Boylan Bridge Brewpub,brewpub,201 S BOYLAN AVE,Raleigh,North Carolina,27603-1803,-78.649139,35.778465,North Carolina,27603,1186,"Raleigh city, North Carolina",37.0,55000.0,469502.0,227641.0,241861.0,35.0,34.4,35.9,54551.0,6240.0,6279.0,5129.0,6420.0,7622.0,15154.0,46942.0,49269.0,37726.0,43417.0,22267.0,161903.0,165672.0,217866.0,194917.0,22949.0
Bozeman Brewing Co,micro,504 N Broadway Ave,Bozeman,Montana,59715-3006,-111.0238884,45.6845234,Montana,59715,1187,"Bozeman city, Montana",30.0,8950.0,54545.0,29777.0,24768.0,29.0,29.4,28.5,34477.0,3840.0,3978.0,4443.0,3160.0,5315.0,26251.0,75388.0,72052.0,47273.0,32140.0,62540.0,23336.0,17989.0,23718.0,21856.0,1862.0
Braindead Brewing,brewpub,2625 Main St,Dallas,Texas,75226-1411,-96.7854202,32.7838067,Texas,75226,1191,"Dallas city, Texas",48.0,19000.0,1288441.0,650475.0,637966.0,33.7,33.5,33.9,33678.0,3183.0,3560.0,6715.0,2516.0,3395.0,11867.0,52535.0,68879.0,22703.0,38704.0,44496.0,441111.0,426374.0,591773.0,536008.0,55765.0
Branch & Bone Artisan Ales,micro,905 Wayne Ave,Dayton,Ohio,45410-1247,-84.17723419,39.75223085,Ohio,45410,1193,"Dayton city, Ohio",39.0,21000.0,137581.0,65054.0,72527.0,31.9,30.5,33.1,44423.0,4582.0,7348.0,6398.0,5814.0,3452.0,17590.0,143533.0,64891.0,53043.0,27924.0,28004.0,41931.0,46405.0,68591.0,55114.0,13477.0
Brash,micro,508 W Crosstimbers St,Houston,Texas,77018-5521,-95.40974166,29.82727538,Texas,77018,1196,"Houston city, Texas",48.0,35000.0,2287047.0,1124951.0,1162096.0,34.8,34.7,35.0,22835.0,1704.0,5221.0,3563.0,2384.0,2402.0,9574.0,27153.0,104704.0,37383.0,33364.0,192072.0,772846.0,765525.0,1028763.0,924981.0,103782.0
Brass Brewing Company,micro,318 E Colorado Ave,Colorado Springs,Colorado,80903-1949,-104.8189706,38.8326073,Colorado,80903,1197,"Colorado Springs city, Colorado",8.0,16000.0,483969.0,241645.0,242324.0,35.6,34.8,36.4,27824.0,1436.0,3527.0,4376.0,2637.0,2893.0,9742.0,74579.0,91259.0,47921.0,40289.0,390552.0,163917.0,155103.0,205380.0,197542.0,7838.0
Brass Ring Brewery,brewpub,2404 Eastern Ave SE,Grand Rapids,Michigan,49507-3632,-85.64741488,42.91987422,Michigan,49507,1200,"Grand Rapids city, Michigan",26.0,34000.0,197423.0,97607.0,99816.0,32.8,32.3,33.4,28003.0,2426.0,4712.0,3605.0,2460.0,2157.0,12779.0,59596.0,42949.0,53594.0,35059.0,19255.0,67022.0,67548.0,85623.0,79486.0,6137.0
Brass Works Brewing Company LLC,micro,2066 Thomaston Ave,Waterbury,Connecticut,06704-1038,-73.05753662,41.59747633,Connecticut,06704,1201,"Waterbury city, Connecticut",9.0,80000.0,113820.0,55311.0,58509.0,37.9,36.3,39.9,63957.0,5642.0,7422.0,8463.0,7842.0,7979.0,23622.0,48793.0,63562.0,36885.0,33650.0,90668.0,35778.0,37655.0,48607.0,45008.0,3599.0
Brasserie Saint James,brewpub,901 S Center St,Reno,Nevada,89501-2307,-119.8074531,39.51655075,Nevada,89501,1203,"Reno city, Nevada",32.0,60600.0,268843.0,135308.0,133535.0,36.3,36.0,36.6,109788.0,8751.0,17476.0,12462.0,15382.0,13199.0,88063.0,67478.0,73947.0,54345.0,38116.0,15970.0,88722.0,86298.0,116918.0,110993.0,5925.0
Brasserie Saint James - The Saint Barrelhouse,micro,761 S. Virginia St,Reno,Nevada,89501-2307,-119.8090037,39.5173316,Nevada,89501,1204,"Reno city, Nevada",32.0,60600.0,268843.0,135308.0,133535.0,36.3,36.0,36.6,109788.0,8751.0,17476.0,12462.0,15382.0,13199.0,88063.0,67478.0,73947.0,54345.0,38116.0,15970.0,88722.0,86298.0,116918.0,110993.0,5925.0
Braven Brewing Company,contract,362 Jefferson St # 320,New York,New York,11237-2312,-73.92464725,40.70559895,New York,11237,1208,"New York city, New York",36.0,51000.0,8467513.0,4066818.0,4400695.0,38.1,36.8,39.5,48364.0,4182.0,6049.0,6567.0,5865.0,5508.0,6069.0,42129.0,118470.0,47360.0,43133.0,26015.0,2687028.0,2839766.0,3641931.0,3263895.0,378036.0
Bravery Brewing,micro,42705 8th St W,Lancaster,California,93534-7184,-118.1456072,34.6582797,California,93534,1209,"Lancaster city, California",6.0,40130.0,170134.0,85649.0,84485.0,31.8,30.1,34.9,39237.0,3438.0,5794.0,5579.0,5230.0,3539.0,11689.0,64242.0,71068.0,51805.0,40319.0,128224.0,55755.0,55524.0,53460.0,51333.0,2127.0
Bravo! Restaurant & Cafe,brewpub,5402 Portage Rd,Portage,Michigan,49002-1718,-85.56023131,42.23892918,Michigan,49002,1210,"Portage city, Michigan",26.0,65560.0,48855.0,24682.0,24173.0,36.6,34.5,38.7,28827.0,2190.0,3922.0,3167.0,4733.0,4052.0,28831.0,70625.0,51885.0,42500.0,37636.0,39048.0,16835.0,15043.0,21272.0,19969.0,1303.0
Braxton Brewing Company,micro,27 W 7th St,Covington,Kentucky,41011-2301,-84.51080761,39.08292505,Kentucky,41011,1212,"Covington city, Kentucky",21.0,17848.0,40824.0,21990.0,18834.0,34.8,34.3,35.5,31930.0,2405.0,3861.0,4052.0,4469.0,4714.0,14957.0,49405.0,71809.0,29831.0,35260.0,28545.0,15299.0,12956.0,19521.0,17119.0,2402.0
Breakside Brewery,brewpub,820 NE Dekum St,Portland,Oregon,97211-3630,-122.657117,45.5716938,Oregon,97211,1219,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Breakside Brewery & Taproom,regional,5821 SE International Way,Milwaukie,Oregon,97222-4633,-122.6032529,45.4317535,Oregon,97222,1220,"Milwaukie city, Oregon",41.0,48650.0,21993.0,10773.0,11220.0,41.6,43.5,40.7,25483.0,3264.0,3450.0,3571.0,2653.0,3051.0,14242.0,88575.0,104230.0,26777.0,43827.0,20592.0,7032.0,7162.0,10112.0,9780.0,332.0
Breakside Brewery Slabtown,brewpub,1570 NW 22nd Ave,Portland,Oregon,97210-2369,-122.6966131,45.53384986,Oregon,97210,1221,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Breakwater Brewing Co,brewpub,101 N Coast Hwy Ste C140,Oceanside,California,92054-3015,-117.3791093,33.19531474,California,92054,1222,"Oceanside city, California",6.0,53322.0,172990.0,85993.0,86997.0,37.9,36.4,38.8,32157.0,3060.0,4568.0,4231.0,3971.0,5017.0,12220.0,78125.0,93008.0,21406.0,40154.0,139608.0,56595.0,57414.0,64694.0,59683.0,5011.0
Brew Bus Brewing,brewpub,4101 N Florida Ave,Tampa,Florida,33603-3817,-82.4586495,27.9826232,Florida,33603,1230,"Tampa city, Florida",12.0,71000.0,387037.0,190098.0,196939.0,35.8,35.6,35.9,25558.0,1173.0,2382.0,2834.0,2814.0,5306.0,10498.0,63404.0,80390.0,32743.0,41792.0,23055.0,129657.0,128671.0,172886.0,159925.0,12961.0
Brew Detroit,micro,1401 Abbott St,Detroit,Michigan,48216-1946,-83.0619769,42.32770289,Michigan,48216,1232,"Detroit city, Michigan",26.0,22000.0,632589.0,301928.0,330661.0,35.3,34.1,36.5,46927.0,24415.0,5197.0,3646.0,2605.0,1938.0,13348.0,36140.0,109949.0,52260.0,28440.0,17466.0,188884.0,208980.0,322906.0,251729.0,71177.0
Brew House No 16,brewpub,831 N Calvert St,Baltimore,Maryland,21202-3705,-76.61271192,39.29963095,Maryland,21202,1234,"Baltimore city, Maryland",24.0,4000.0,576498.0,270543.0,305955.0,36.1,34.9,37.6,28224.0,1406.0,2450.0,4522.0,4618.0,3164.0,21660.0,54652.0,144511.0,78584.0,42296.0,55086.0,182129.0,204777.0,293487.0,254370.0,39117.0
Brew Hub Taproom,brewpub,5656 Oakland Avenue,St. Louis,Missouri,63110,-90.28300053,38.63049786,Missouri,63110,1235,"St. Louis city, Missouri",29.0,65000.0,293310.0,143041.0,150269.0,36.8,36.0,37.7,58131.0,3086.0,7839.0,8876.0,5167.0,9842.0,9062.0,49965.0,50893.0,41031.0,37696.0,19353.0,99337.0,101975.0,173493.0,139736.0,33757.0
Brew Keepers,micro,2245 Market St,Wheeling,West Virginia,26003-2866,-80.724774,40.059259,West Virginia,26003,1237,"Wheeling city, West Virginia",54.0,86452.0,26436.0,12214.0,14222.0,40.4,35.5,45.6,72951.0,6529.0,10685.0,8334.0,8552.0,9535.0,10626.0,58855.0,96826.0,,29510.0,56628.0,7678.0,8061.0,14175.0,11645.0,2530.0
Brew Kettle - Production Works,micro,20102 Progress Dr,Strongsville,Ohio,44149-3259,-81.84994566,41.32637626,Ohio,44149,1238,"Strongsville city, Ohio",39.0,75098.0,46040.0,23766.0,22274.0,43.2,41.0,46.1,268504.0,27283.0,44036.0,29401.0,30689.0,34976.0,9669.0,45073.0,83663.0,35909.0,51357.0,19293.0,13069.0,13294.0,18977.0,18493.0,484.0
Brew Lab,brewpub,7925 Marty St,Overland Park,Kansas,66204-3727,-94.66993927,38.98568748,Kansas,66204,1239,"Overland Park city, Kansas",20.0,53775.0,197113.0,97647.0,99466.0,37.1,36.1,38.3,23920.0,5807.0,2570.0,2442.0,2370.0,2252.0,10936.0,89280.0,52378.0,24816.0,52432.0,52608.0,63776.0,61309.0,85708.0,82593.0,3115.0
Brew Life Brewing,micro,5767 Beneva Rd,Sarasota,Florida,34233-4105,-82.49751806,27.27001312,Florida,34233,1240,"Sarasota city, Florida",12.0,64175.0,54756.0,25102.0,29654.0,47.8,46.0,49.9,25701.0,953.0,2315.0,2434.0,2767.0,5289.0,9756.0,70692.0,86052.0,48097.0,33658.0,22936.0,14049.0,17027.0,31240.0,23885.0,7355.0
Brew Pub and Kitchen,brewpub,117 W College Dr,Durango,Colorado,81301-5407,-107.8831549,37.27036464,Colorado,81301,1243,"Durango city, Colorado",8.0,22035.0,20328.0,10870.0,9458.0,37.0,37.8,35.1,33521.0,2566.0,7177.0,5359.0,4438.0,3962.0,15537.0,72909.0,100508.0,49659.0,28172.0,18395.0,7924.0,7271.0,9107.0,8555.0,552.0
Brew Rebellion,micro,33 S San Gorgonio Ave,Banning,California,92220-6001,-116.876825,33.92568489,California,92220,1244,"Banning city, California",6.0,3820.0,30276.0,15688.0,14588.0,35.0,32.4,37.7,25444.0,1910.0,3615.0,3199.0,2260.0,2056.0,8029.0,53727.0,58129.0,61122.0,31096.0,22500.0,8217.0,8169.0,10922.0,10289.0,633.0
Brew Rebellion,closed,195 N Del Rosa Dr,San Bernardino,California,92408,-117.2511307,34.10279311,California,92408,1245,"San Bernardino city, California",6.0,65000.0,222194.0,111591.0,110603.0,32.4,32.6,32.3,42292.0,2881.0,5196.0,7081.0,5938.0,6100.0,15882.0,65311.0,66170.0,78975.0,32437.0,169897.0,76832.0,71824.0,66188.0,63331.0,2857.0
BrewBakers Brewery,micro,11927 84th St NE,Lake Stevens,Washington,98258-8906,-122.0677165,48.07328466,Washington,98258,1249,"Lake Stevens city, Washington",53.0,37900.0,36283.0,18316.0,17967.0,35.1,34.7,35.5,63331.0,5418.0,10271.0,8321.0,6050.0,9142.0,9559.0,56111.0,145310.0,36646.0,62138.0,55895.0,11450.0,11508.0,12879.0,12102.0,777.0
Brewbakers Brewing Co,brewpub,219 E Main St,Visalia,California,93291-6355,-119.2906961,36.3300786,California,93291,1250,"Visalia city, California",6.0,82954.0,142976.0,68625.0,74351.0,33.6,34.4,32.7,98671.0,10773.0,20112.0,14445.0,10562.0,9644.0,30614.0,64165.0,67834.0,52000.0,35556.0,107351.0,42436.0,47128.0,49257.0,47660.0,1597.0
Brewcaipa Brewing Co.,micro,35058 Yucaipa Blvd,Yucaipa,California,92399-4337,-117.0403021,34.033958,California,92399,1251,"Yucaipa city, California",6.0,87042.0,54739.0,24163.0,30576.0,34.8,38.6,33.3,21140.0,1171.0,2394.0,4054.0,524.0,1571.0,8284.0,70446.0,100970.0,58069.0,40254.0,40839.0,15413.0,15959.0,18773.0,18303.0,470.0
Brewdog Short North & Kennels,brewpub,1175 N High St,Columbus,Ohio,43201,-83.00579,39.98637,Ohio,43201,1253,"Columbus city, Ohio",39.0,18000.0,907310.0,447150.0,460160.0,33.1,32.5,33.7,50818.0,3554.0,10334.0,6635.0,4703.0,6059.0,55114.0,39315.0,94501.0,30942.0,36908.0,44624.0,312182.0,317947.0,422120.0,390605.0,31515.0
Brewed By Gnomes,contract,1735 SE 33rd Ave,Portland,Oregon,97214-5024,-122.6308531,45.51021595,Oregon,97214,1254,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Brewer's Alley Restaurant and Brewery,brewpub,124 N Market St,Frederick,Maryland,21701-5422,-77.41045515,39.41607325,Maryland,21701,1255,"Frederick city, Maryland",24.0,30325.0,79588.0,37466.0,42122.0,37.9,37.4,38.2,69109.0,5970.0,11663.0,10806.0,9117.0,7577.0,30985.0,81411.0,110445.0,51290.0,46874.0,19194.0,24936.0,25724.0,35383.0,33907.0,1476.0
"Brewerie at Union Station, The",brewpub,123 W 14th St,Erie,Pennsylvania,16501-1717,-80.0819415,42.1211965,Pennsylvania,16501,1256,"Erie city, Pennsylvania",42.0,24000.0,94013.0,45095.0,48918.0,38.0,38.4,37.7,50128.0,3371.0,8026.0,7765.0,6466.0,5257.0,10735.0,47925.0,114100.0,42950.0,28756.0,20223.0,29661.0,30008.0,42194.0,38636.0,3558.0
Brewery 26,micro,5829 SE Powell Blvd,Portland,Oregon,97206,-122.60275,45.49758,Oregon,97206,1260,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Brewery 85,micro,6 Whitlee Ct,Greenville,South Carolina,29607-3791,-82.34915005,34.8028183,South Carolina,29607,1264,"Greenville city, South Carolina",45.0,30850.0,72103.0,33965.0,38138.0,33.9,32.1,35.3,19337.0,3037.0,2258.0,1757.0,2268.0,2690.0,17310.0,58471.0,92007.0,47189.0,40487.0,19546.0,23756.0,27588.0,37958.0,34154.0,3804.0
Brewery At Lake Tahoe,brewpub,3542 Lake Tahoe Blvd,South Lake Tahoe,California,96150-8900,-119.9619157,38.94679433,California,96150,1268,"South Lake Tahoe city, California",6.0,73108.0,22752.0,11165.0,11587.0,36.5,36.9,36.3,26317.0,1466.0,3106.0,4415.0,4286.0,2557.0,10416.0,68873.0,86716.0,88247.0,36210.0,18495.0,7375.0,7674.0,16299.0,8741.0,7558.0
Brewery At Simmzys Burbank,brewpub,3000 W Olive Ave,Burbank,California,91505-4537,-118.3336262,34.1572656,California,91505,1269,"Burbank city, California",6.0,8954.0,105407.0,49869.0,55538.0,42.4,42.3,42.7,30107.0,1525.0,4603.0,4677.0,3351.0,3753.0,12557.0,81177.0,107545.0,73610.0,51834.0,89562.0,33115.0,35157.0,48556.0,44471.0,4085.0
Brewery Bhavana,micro,218 S Blount St,Raleigh,North Carolina,27601,-78.6366938,35.77786298,North Carolina,27601,1272,"Raleigh city, North Carolina",37.0,55000.0,469502.0,227641.0,241861.0,35.0,34.4,35.9,54551.0,6240.0,6279.0,5129.0,6420.0,7622.0,15154.0,46942.0,49269.0,37726.0,43417.0,22267.0,161903.0,165672.0,217866.0,194917.0,22949.0
Brewery Emperial,brewpub,1829 Oak St,Kansas City,Missouri,64108,-94.57886314,39.09119471,Missouri,64108,1275,"Kansas City city, Missouri",29.0,38000.0,508415.0,241879.0,266536.0,35.1,34.7,35.5,29380.0,1232.0,2600.0,4505.0,3651.0,3179.0,7798.0,63396.0,124890.0,70613.0,39010.0,15865.0,163058.0,173276.0,243950.0,219020.0,24930.0
Brewery Rickoli,micro,4335 Wadsworth Blvd,Wheat Ridge,Colorado,80033-4621,-105.0818046,39.7757286,Colorado,80033,1281,"Wheat Ridge city, Colorado",8.0,84440.0,32723.0,17147.0,15576.0,38.5,37.5,42.0,35682.0,1624.0,5175.0,3957.0,6243.0,4935.0,57732.0,93001.0,110515.0,51694.0,50472.0,29359.0,13029.0,10497.0,15824.0,14837.0,987.0
Brewery Twenty Five,micro,106 3rd St,Hollister,California,95023,-121.4008369,36.85359382,California,95023,1284,"Hollister city, California",6.0,34120.0,43481.0,22115.0,21366.0,34.1,32.1,35.9,196650.0,13813.0,28660.0,23104.0,26396.0,31097.0,79930.0,89770.0,102275.0,97821.0,41421.0,33054.0,14525.0,14005.0,13460.0,13154.0,306.0
Brewery Vivant,brewpub,925 Cherry St SE,Grand Rapids,Michigan,49506-1403,-85.64683809,42.95961591,Michigan,49506,1285,"Grand Rapids city, Michigan",26.0,34000.0,197423.0,97607.0,99816.0,32.8,32.3,33.4,28003.0,2426.0,4712.0,3605.0,2460.0,2157.0,12779.0,59596.0,42949.0,53594.0,35059.0,19255.0,67022.0,67548.0,85623.0,79486.0,6137.0
Brewheim Brewing Company,planning,,Anaheim,California,92806,-117.911732,33.8347516,California,92806,1287,"Anaheim city, California",6.0,2000.0,345935.0,168784.0,177151.0,37.2,36.6,37.9,44991.0,2674.0,4298.0,8760.0,3660.0,6384.0,14680.0,81747.0,91012.0,36112.0,37404.0,278757.0,114108.0,116254.0,110319.0,105608.0,4711.0
Brewing Savage Co.,micro,12815 NE 124th St I,Kirkland,Washington,98034,-122.1690259,47.7109552,Washington,98034,1289,"Kirkland city, Washington",53.0,35940.0,92105.0,46734.0,45371.0,38.4,35.9,39.2,54472.0,7025.0,9665.0,5173.0,7488.0,4864.0,16514.0,106348.0,72604.0,40775.0,72282.0,20598.0,30249.0,29998.0,39301.0,37746.0,1555.0
Brewport Brewing Co,brewpub,225 S Frontage Rd,Bridgeport,Connecticut,06604-5031,-73.19238627,41.170877,Connecticut,06604,1297,"Bridgeport city, Connecticut",9.0,8000.0,148345.0,70628.0,77717.0,38.1,38.2,38.1,60656.0,6461.0,7769.0,7511.0,7796.0,9953.0,33024.0,46445.0,66571.0,72623.0,31135.0,122308.0,46903.0,52751.0,61494.0,57732.0,3762.0
Brewpub In Planning - Birmingham,planning,,Birmingham,Alabama,35222,-86.8024326,33.5206824,Alabama,35222,1298,"Birmingham city, Alabama",1.0,7000.0,196410.0,94696.0,101714.0,37.2,32.9,40.1,196410.0,23198.0,31770.0,25077.0,20485.0,23355.0,87570.0,36614.0,45763.0,30428.0,29637.0,162461.0,61592.0,67375.0,108533.0,87570.0,20963.0
Brewtality,contract,930 McLaughlin Ave,San Jose,California,95122-2611,-121.8541694,37.3331712,California,95122,1304,"San Jose city, California",6.0,68000.0,983530.0,505431.0,478099.0,38.4,37.3,39.5,34955.0,2975.0,1975.0,3791.0,6561.0,5223.0,12980.0,126377.0,141783.0,52281.0,56785.0,799912.0,346046.0,315933.0,340561.0,322881.0,17680.0
